valor,cep,cidade,bairro,logradouro,categoria,area,qtde_quartos,qtde_vagas,qtde_banheiros
480000,69057240,Manaus,Nossa Senhora das Graças,Rua Vila Amazonas,Apartamentos,113m²,3,1,3
1100000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,150m²,3,4,3
380000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Casas,90m²,3,2,2
160000,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,80m²,2,2,2
130,69037003,Manaus,Ponta Negra,Conjunto Abraão Pazuelo,Casas,null,1,1,1
480000,69057015,Manaus,Adrianópolis,Avenida Jornalista Umberto Calderaro Filho - até 99997/99998,Apartamentos,127m²,3,2,3
620145,69054000,Manaus,Parque 10 de Novembro,Rua Dom João VI,Casas,150m²,3,2,4
380257,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,80m²,3,2,2
150000,69050530,Manaus,Parque 10 de Novembro,Rua Dona Balbina Cordeiro,Apartamentos,53m²,2,1,1
160000,null,null,null,null,Casas,250m²,2,5 ou mais,1
750005,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,109m²,3,2,2
850000,69055000,Manaus,Parque 10 de Novembro,Rua do Comércio,Apartamentos,119m²,3,2,5 ou mais
180258,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,80m²,2,2,2
378000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,66m²,2,1,2
4500000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Casas,500m²,5 ou mais,5 ou mais,5 ou mais
300000,69058329,Manaus,Flores,Rua da Palestina,Casas,74m²,2,1,1
890000,69033000,Manaus,São Jorge,Avenida São Jorge - até 773/774,Apartamentos,113m²,3,2,3
300000,69058810,Manaus,Flores,null,Casas,60m²,2,2,1
180000,69085000,Manaus,São José Operário,Avenida Autaz Mirim,Casas,300m²,4,3,2
900,69084597,Manaus,Zumbi dos Palmares,Rua Florestal,Casas,null,1,null,0
2000000,69049630,Manaus,Da Paz,Rua José Pinto,Casas,452m²,5 ou mais,4,4
175000,69045755,Manaus,Planalto,Rua Adelino Soares Fernandes,Apartamentos,42m²,2,1,1
1290000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,270m²,3,4,3
220000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Casas,null,3,null,null
1250000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,181m²,3,4,5 ou mais
255003,69058900,Manaus,Flores,Rua Barão de Indaiá,Casas,60m²,2,2,2
80000,69023003,Manaus,Tarumã-Açu,Avenida Torquato Tapajós,Apartamentos,42m²,2,1,1
750000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,109m²,3,2,2
520000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,119m²,3,2,2
244003,69038490,Manaus,Lírio do Vale,Rua Jequié,Casas,88m²,3,2,2
350000,69041000,Manaus,Tarumã,Avenida Santos Dumont,Casas,75m²,3,2,1
780000,69057050,Manaus,Adrianópolis,Avenida Ephigênio Salles,Apartamentos,193m²,3,3,3
350000,69063200,Manaus,São Francisco,Rua Galdêncio Ramos,Casas,400m²,5 ou mais,5 ou mais,5 ou mais
465000,null,null,null,null,Apartamentos,58m²,2,2,2
829900,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,175m²,3,4,3
250000,69048000,Manaus,Da Paz,Rua Wagner,Casas,300m²,2,5 ou mais,2
240000,69058558,Manaus,Novo Aleixo,Rua Afrânio Franco,Casas,60m²,2,null,2
85000,69086656,Manaus,Gilberto Mestrinho,Rua Cruzeiro,Casas,105m²,4,2,2
240000,69098298,Manaus,Novo Aleixo,Rua Caiapó,Casas,null,3,4,2
65000,69015000,Manaus,Colônia Terra Nova,Rua Maniva,Casas,null,2,1,1
1100000,69029520,Manaus,Santo Antônio,Rua Miroel Silveira,Apartamentos,180m²,4,3,4
320000,69028390,Manaus,Flores,Rua Uirapuru,Casas,90m²,3,2,1
120000,69058780,Manaus,Flores,Rua Visconde de Santa Cruz,Casas,96m²,2,1,1
500000,69055715,Manaus,Parque 10 de Novembro,Conjunto Jardim Itaóca,Casas,100m²,3,3,3
null,69080140,Manaus,Coroado,Rua Central,Casas,null,4,null,null
95000,69090633,Manaus,Nova Cidade,Rua Rio Arnon,Casas,160m²,2,1,2
650000,69058585,Manaus,Novo Aleixo,Rua Mendonça Lima,Casas,140m²,3,2,1
390000,69054714,Manaus,Parque 10 de Novembro,Rua Jack London,Apartamentos,93m²,3,1,3
380000,69028360,Manaus,Flores,Rua São Judas Tadeu,Apartamentos,74m²,3,2,2
690000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,131m²,3,2,5 ou mais
690000,69049570,Manaus,Redenção,Rua Mário Sahdo,Casas,450m²,5 ou mais,4,2
730000,69053560,Manaus,Nossa Senhora das Graças,Rua Rio Jamari,Apartamentos,145m²,4,null,4
null,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,280m²,4,4,5 ou mais
990000,69053110,Manaus,Nossa Senhora das Graças,Rua Rio Javari,Apartamentos,223m²,5 ou mais,3,4
265026,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,80m²,3,2,2
790000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,106m²,3,2,3
1900000,69036722,Manaus,Santo Agostinho,Rua Erechim,Casas,300m²,4,2,5 ou mais
null,69036800,Manaus,Santo Agostinho,Condomínio Vila Verde,Casas,160m²,2,3,2
370000,69054650,Manaus,Parque 10 de Novembro,Rua dos Japoneses,Casas,100m²,3,3,2
370000,69054650,Manaus,Parque 10 de Novembro,Rua dos Japoneses,Casas,105m²,3,3,2
550000,69060000,Manaus,Aleixo,Avenida André Araújo,Apartamentos,90m²,2,null,2
288003,69044170,Manaus,Planalto,Rua João de Souza Catunda,Apartamentos,55m²,2,1,2
150000,69033190,Manaus,São Jorge,Rua São Dimas,Casas,250m²,3,2,2
120000,69041360,Manaus,Tarumã,Travessa Canoa Quebrada,Apartamentos,47m²,2,1,1
130000,69048195,Manaus,Da Paz,Rua Vivaldi,Casas,null,2,1,1
1276800,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,140m²,3,2,3
750000,69020030,Manaus,Centro,Avenida Joaquim Nabuco - de 785/786 a 1509/1510,Apartamentos,90m²,3,2,2
2300000,69057070,Manaus,Adrianópolis,Rua Teresina,Apartamentos,240m²,4,3,5 ou mais
40000,69028340,Manaus,Flores,Rua Bom Pastor,Casas,30m²,4,2,3
439300,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Apartamentos,85m²,3,2,2
179590,69044000,Manaus,Planalto,Avenida Desembargador João Machado - até 1063/1064,Apartamentos,38m²,2,1,1
380000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Casas,90m²,3,2,2
null,null,null,null,null,null,null,null,null,null
1250000,69033000,Manaus,São Jorge,Avenida São Jorge - até 773/774,Apartamentos,179m²,4,4,5 ou mais
228000,69055000,Manaus,Parque 10 de Novembro,Rua do Comércio,Apartamentos,60m²,3,1,1
3000000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Casas,440m²,4,5 ou mais,5 ou mais
200000,69095415,Manaus,Cidade Nova,Rua Charlotte (R Doce),Casas,70m²,3,3,2
550000,69058828,Manaus,Flores,Rua Jorge Luiz Milani,Apartamentos,136m²,3,2,3
1550000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,265m²,4,4,5 ou mais
180000,69060458,Manaus,Aleixo,Rua Anamã,Casas,null,3,null,null
420000,69010425,Manaus,Nossa Senhora Aparecida,Avenida Ramos Ferreira,Apartamentos,120m²,3,2,3
230000,69048662,Manaus,Alvorada,Avenida Senador Raimundo Parente,Apartamentos,41m²,2,1,1
165000,69035510,Manaus,Compensa,Parque Ayapuá,Apartamentos,70m²,2,1,2
260000,69098102,Manaus,Novo Aleixo,Rua Jaguariúna,Apartamentos,54m²,2,1,2
600000,69054050,Manaus,Parque 10 de Novembro,Rua Márcio Figueiredo,Casas,424m²,3,3,5 ou mais
248300,69044230,Manaus,Planalto,Rua Sicília,Apartamentos,51m²,2,1,2
65000,69015328,Manaus,Colônia Terra Nova,Rua Rafael Henrique,Casas,null,2,1,1
251022,69044170,Manaus,Planalto,Rua João de Souza Catunda,Apartamentos,52m²,2,1,2
240000,69010100,Manaus,Centro,Rua Luiz Antony,Casas,null,2,2,3
330056,69029000,Manaus,Santo Antônio,Rua Alexandre Dumas,Apartamentos,76m²,3,3,2
210005,69095247,Manaus,Cidade Nova,Rua 11 de Janeiro,Casas,160m²,2,5 ou mais,3
1200000,69037057,Manaus,Ponta Negra,Alameda Alaska,Apartamentos,195m²,3,3,4
180000,69028120,Manaus,Flores,Rua Formosa,Casas,129m²,2,null,1
1300000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,275m²,5 ou mais,5 ou mais,5 ou mais
440000,69054748,Manaus,Parque 10 de Novembro,Travessa Teófilo Brasil,Apartamentos,103m²,3,2,3
205000,69050001,Manaus,Chapada,Avenida Constantino Nery - de 2600/2601 a 4500/4501,Apartamentos,50m²,2,1,1
400000,69098378,Manaus,Novo Aleixo,Avenida Nathan Xavier de Albuquerque - de 1501 a 2359 - lado ímpar,Casas,100m²,3,3,1
450000,69050290,Manaus,Parque 10 de Novembro,Rua Virgílio Freire,Apartamentos,106m²,3,2,2
2900000,69057000,Manaus,Adrianópolis,Avenida Mário Ypiranga - até 436/437,Casas,420m²,4,2,5 ou mais
370000,69054650,Manaus,Parque 10 de Novembro,Rua dos Japoneses,Casas,100m²,3,3,2
300133,69045000,Manaus,Planalto,Avenida Constantinopla,Casas,90m²,3,2,2
1500000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,190m²,3,4,4
150000,69055300,Manaus,Parque 10 de Novembro,Rua Ricardo de Melo,Casas,400m²,3,3,3
980000,69028075,Manaus,Flores,Rua Macuxi,Casas,200m²,3,null,3
780000,null,null,null,null,Casas,279m²,3,4,5 ou mais
520000,69037010,Manaus,Ponta Negra,Alameda Alemanha,Casas,100m²,3,3,3
3000000,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Casas,464m²,4,2,5 ou mais
178000,null,null,null,null,Apartamentos,44m²,2,1,1
300000,69085288,Manaus,São José Operário,Rua José Romão,Apartamentos,69m²,3,1,2
850000,69037155,Manaus,Ponta Negra,Rua Mediterrâneo,Casas,245m²,3,4,5 ou mais
462531,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Apartamentos,85m²,3,2,3
350000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Casas,90m²,2,2,1
245000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,49m²,2,1,2
290000,69089245,Manaus,Armando Mendes,Rua Rio Itapuã,Casas,null,2,2,3
191000,69090328,Manaus,Cidade Nova,Rua Xinapuã,Casas,73m²,2,2,1
null,69027520,Manaus,São Raimundo,Rua Pedro Verçosa,Casas,null,3,1,4
265000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,56m²,3,2,2
280000,69093132,Manaus,Monte das Oliveiras,Avenida Samaúma,Casas,120m²,2,4,3
390000,69055240,Manaus,Parque 10 de Novembro,Rua Manoel Marques de Souza,Casas,150m²,2,2,2
450000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,85m²,3,2,2
1390000,69057070,Manaus,Adrianópolis,Rua Teresina,Apartamentos,164m²,3,2,4
450000,69046740,Manaus,Alvorada,Rua Sul,Casas,200m²,3,2,3
25000,69021015,Manaus,Tarumã,Rua Elisa Lispector,Casas,200m²,3,2,1
430000,69037900,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,65m²,2,1,2
180132,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,70m²,2,2,2
null,null,null,null,null,null,null,null,null,null
190001,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Apartamentos,50m²,2,1,1
250000,69097299,Manaus,Nova Cidade,Travessa Mississipi,Casas,159m²,2,3,1
30000,null,null,null,null,Casas,135m²,1,1,1
0,69097400,Manaus,Cidade Nova,Rua Francisca Mendes - de 1/2 a 559/560,Casas,null,3,null,2
1600000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,255m²,4,4,5 ou mais
2950000,69037055,Manaus,Ponta Negra,Alameda Angola,Casas,400m²,4,5 ou mais,5 ou mais
300000,69097763,Manaus,Cidade Nova,Rua Itanhandu,Casas,90m²,2,3,2
300000,69045620,Manaus,Planalto,Rua Felipe Kanawaiti,Casas,75m²,3,2,1
240000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,53m²,3,1,1
450000,69093828,Manaus,Monte das Oliveiras,Avenida Tenente Roxana Bonessi - até 2049 - lado ímpar,Casas,100m²,3,4,2
2300000,null,null,null,null,Casas,325m²,4,3,5 ou mais
null,69099188,Manaus,Cidade de Deus,Rua Urarirana,Casas,null,1,0,1
65000,69059165,Manaus,Santa Etelvina,Avenida Torquato Tapajós,Apartamentos,49m²,2,0,1
195000,69097190,Manaus,Cidade Nova,Travessa Liberal,Casas,300m²,2,2,2
1300000,69054712,Manaus,Parque 10 de Novembro,Rua Lindon Johnson,Casas,300m²,3,2,5 ou mais
2050000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,750m²,2,1,3
475000,69050000,Manaus,São Geraldo,Avenida Constantino Nery - de 1108/1109 a 2598/2599,Apartamentos,121m²,3,1,2
200000,69028141,Manaus,Flores,Rua Beija-flor,Casas,100m²,2,1,2
650000,69037063,Manaus,Ponta Negra,Alameda Albânia,Apartamentos,94m²,3,2,2
null,69060000,Manaus,Aleixo,Avenida André Araújo,Casas,750m²,5 ou mais,5 ou mais,5 ou mais
145000,69041360,Manaus,Tarumã,Travessa Canoa Quebrada,Apartamentos,45m²,2,1,1
620358,69054000,Manaus,Parque 10 de Novembro,Rua Dom João VI,Casas,150m²,3,2,4
635000,69090620,Manaus,Cidade Nova,Rua 3,Casas,650m²,5 ou mais,null,5 ou mais
450000,69083310,Manaus,Aleixo,Rua das Rosas,Apartamentos,158m²,3,1,3
1200000,69058448,Manaus,Flores,Rua Barão de Indaiá,Casas,205m²,1,null,1
1600000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,270m²,3,4,5 ou mais
390000,null,null,null,null,Apartamentos,64m²,2,1,2
320000,69054641,Manaus,Parque 10 de Novembro,Rua Dom Diogo de Souza,Casas,80m²,3,2,2
150000,69088028,Manaus,Jorge Teixeira,Rua Cravinho (4ª Etapa),Casas,90m²,2,2,1
260000,69090752,Manaus,Cidade Nova,Rua Eldorado,Casas,80m²,3,3,2
650000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,360m²,3,4,3
1050000,69058580,Manaus,Flores,Rua Marquês de Tamandaré,Apartamentos,200m²,3,2,5 ou mais
2600000,69040045,Manaus,Dom Pedro I,Avenida Doutor Theomário Pinto da Costa,Casas,415m²,3,4,5 ou mais
530000,69041516,Manaus,Tarumã,Rua 13,Apartamentos,146m²,3,4,3
470000,69058411,Manaus,Flores,Rua Goiás,Apartamentos,82m²,3,2,2
140000,69023097,Manaus,Tarumã-Açu,Rua Mutum do Norte,Apartamentos,50m²,3,1,1
750000,69049630,Manaus,Da Paz,Rua José Pinto,Casas,216m²,3,4,4
250011,69028331,Manaus,Flores,Rua Franz Schubert,Casas,90m²,3,2,2
315000,69058830,Manaus,Flores,Avenida Torquato Tapajós,Apartamentos,161m²,3,2,3
380000,69030550,Manaus,Vila da Prata,Rua Américo,Casas,90m²,3,2,2
350000,69030580,Manaus,Vila da Prata,Beco Choupo,Casas,null,4,2,3
180000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,130m²,2,3,2
389000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Casas,null,3,null,2
370000,69054650,Manaus,Parque 10 de Novembro,Rua dos Japoneses,Casas,100m²,3,3,2
130000,69097740,Manaus,Cidade Nova,Avenida Irianeópolis,Casas,45m²,2,2,1
1500000,69037155,Manaus,Ponta Negra,Rua Mediterrâneo,Casas,360m²,3,4,3
360000,69058745,Manaus,Novo Aleixo,Rua Rita Teles (Á Claras),Casas,104m²,3,2,1
190000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,102m²,2,1,1
380248,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,80m²,3,2,2
425000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,95m²,3,2,2
650000,69037155,Manaus,Ponta Negra,Rua Mediterrâneo,Casas,145m²,3,4,3
480000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,81m²,3,null,2
1190000,69050030,Manaus,Parque 10 de Novembro,Avenida Mário Ypiranga - de 2386/2387 ao fim,Apartamentos,300m²,4,4,5 ou mais
120000,69041360,Manaus,Tarumã,Travessa Canoa Quebrada,Apartamentos,70m²,2,null,1
500000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,85m²,3,2,2
220000,69057060,Manaus,Adrianópolis,Rua Belo Horizonte,Apartamentos,93m²,2,1,2
438150,69033008,Manaus,São Jorge,Avenida Jacira Reis - até 99998/99999,Apartamentos,57m²,1,1,1
2329640,69057002,Manaus,Adrianópolis,Avenida Mário Ypiranga - de 1087/1088 a 2275/2276,Apartamentos,215m²,4,3,5 ou mais
155007,69028230,Manaus,Flores,Rua Argentina,Casas,50m²,2,2,2
1600000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,294m²,4,4,5 ou mais
null,69090002,Manaus,Cidade Nova,Avenida Max Teixeira - de 3039/3040 ao fim,Casas,null,2,1,1
185000,69060550,Manaus,Aleixo,Rua Agostinho Barbosa,Apartamentos,80m²,2,1,1
380266,null,null,null,null,Casas,80m²,3,2,2
2300000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,500m²,4,4,5 ou mais
1830000,null,null,null,null,Casas,1200m²,3,null,5 ou mais
290000,69097770,Manaus,Cidade Nova,Rua Guaraçaí,Apartamentos,66m²,2,1,3
670000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,96m²,3,2,2
175000,69099308,Manaus,Cidade de Deus,Rua Condor,Casas,100m²,4,4,3
1200000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,230m²,3,4,2
200000,69079060,Manaus,São Francisco,Rua Sátiro Dias,Apartamentos,50m²,2,1,1
850000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,96m²,3,2,2
480000,69085268,Manaus,São José Operário,Rua Rio Acari,Casas,300m²,3,3,2
1700000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,270m²,4,4,4
400000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Apartamentos,105m²,3,3,1
2600000,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Casas,335m²,4,4,4
1390000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,null,3,2,2
350000,69055747,Manaus,Parque 10 de Novembro,Rua Marechal Junot,Apartamentos,73m²,3,2,2
261010,69040082,Manaus,Dom Pedro I,Rua Parque dos Franceses,Apartamentos,76m²,3,1,2
2200000,null,null,null,null,Casas,690m²,5 ou mais,2,5 ou mais
250000,69028350,Manaus,Flores,Rua Yara,Casas,90m²,3,2,1
528000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,130m²,3,4,4
175000,69041010,Manaus,Tarumã,Avenida do Turismo,Apartamentos,41m²,2,1,null
462000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Apartamentos,85m²,3,2,3
440000,69045630,Manaus,Planalto,Rua Belgrado,Casas,160m²,3,4,2
249001,69040070,Manaus,Dom Pedro I,Rua Bartolomeu B da Silva,Casas,122m²,3,2,1
1300001,69058800,Manaus,Flores,Rua Visconde de Suassuna,Casas,290m²,3,3,4
370000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Casas,170m²,3,1,3
590000,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,142m²,3,2,1
140000,69023022,Manaus,Tarumã-Açu,Rua dos Tigres,Apartamentos,46m²,2,1,1
370000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,94m²,3,1,3
480000,69037063,Manaus,Ponta Negra,Alameda Albânia,Apartamentos,130m²,3,2,2
350000,69028360,Manaus,Flores,Rua São Judas Tadeu,Apartamentos,74m²,3,1,2
380000,69053030,Manaus,Nossa Senhora das Graças,Avenida Rio Madeira,Apartamentos,85m²,3,1,2
348101,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,66m²,2,1,2
130000,69059420,Manaus,Santa Etelvina,Rua Nossa Senhora de Fátima,Apartamentos,52m²,2,1,1
650000,69010970,Manaus,Centro,Rua do Congresso,Casas,250m²,3,5 ou mais,4
165000,69023097,Manaus,Tarumã-Açu,Rua Mutum do Norte,Apartamentos,52m²,3,1,1
178000,69041000,Manaus,Tarumã,Avenida Santos Dumont,Casas,100m²,2,2,1
250001,69028331,Manaus,Flores,Rua Franz Schubert,Casas,90m²,3,2,1
7565641,69057070,Manaus,Adrianópolis,Rua Teresina,Apartamentos,538m²,5 ou mais,5 ou mais,5 ou mais
990000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,330m²,3,3,4
120000,null,null,null,null,Casas,52m²,2,1,1
345000,69098090,Manaus,Novo Aleixo,Rua Caracaraí,Casas,178m²,3,3,1
380000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Casas,100m²,3,3,2
2200000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,890m²,1,5 ou mais,2
366000,69096280,Manaus,Cidade Nova,Rua São Lourenço,Casas,213m²,3,1,2
235990,69041010,Manaus,Tarumã,Avenida do Turismo,Apartamentos,44m²,2,2,2
790000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,110m²,3,2,2
157810,69041010,Manaus,Tarumã,Avenida do Turismo,Apartamentos,41m²,2,1,1
null,69082000,Manaus,Coroado,Rua Cristo Rei,Casas,null,3,1,2
639000,69077000,Manaus,Japiim,Avenida Rodrigo Otávio,Casas,310m²,5 ou mais,5 ou mais,5 ou mais
680000,69053040,Manaus,Nossa Senhora das Graças,Rua Rio Itannana,Apartamentos,167m²,4,3,4
830000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,175m²,3,4,3
590000,null,null,null,null,Apartamentos,125m²,3,2,4
950000,69037580,Manaus,Nova Esperança,Rua José Furtuoso,Casas,230m²,4,4,2
210000,69048662,Manaus,Alvorada,Avenida Senador Raimundo Parente,Apartamentos,41m²,2,1,1
5300000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,630m²,4,4,5 ou mais
500000,69038170,Manaus,Lírio do Vale,Rua Santo Sudario,Casas,630m²,5 ou mais,2,5 ou mais
1350000,69036400,Manaus,Compensa,Rua Herman Lima,Casas,931m²,5 ou mais,5 ou mais,5 ou mais
225000,69098298,Manaus,Novo Aleixo,Rua Caiapó,Casas,120m²,3,3,1
250369,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,80m²,2,2,2
720015,69040000,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,113m²,3,1,2
343266,69037255,Manaus,Ponta Negra,Avenida Thales Loureiro,Casas,59m²,2,1,2
130000,69041363,Manaus,Tarumã,Rua Praia de Canoa Quebrada,Apartamentos,42m²,2,1,1
270000,69058230,Manaus,Flores,Rua Formosa (Prq Laranjeiras),Casas,60m²,2,2,2
349900,69058278,Manaus,Novo Aleixo,Rua Raimunda Marinho,Casas,109m²,3,null,2
350000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Casas,80m²,3,2,1
1600000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,250m²,4,4,4
439000,69055090,Manaus,Parque 10 de Novembro,Rua Professor Castelo Branco,Apartamentos,72m²,2,1,1
2500000,69022356,Manaus,Tarumã-Açu,Rua Rio Doce,Casas,400m²,4,5 ou mais,5 ou mais
280696,69033620,Manaus,São Jorge,Rua Professora Raimunda Brasil,Casas,184m²,3,null,2
360000,69058278,Manaus,Novo Aleixo,Rua Raimunda Marinho,Casas,90m²,3,3,1
165000,69097505,Manaus,Nova Cidade,Rua Suel,Casas,null,3,2,3
125000,69058190,Manaus,Flores,Rua Barão de Jucuí,Casas,350m²,3,3,2
330000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,55m²,2,1,1
4500000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,1600m²,4,5 ou mais,5 ou mais
249001,69040070,Manaus,Dom Pedro I,Rua Bartolomeu B da Silva,Apartamentos,122m²,3,2,2
109800,69023003,Manaus,Tarumã-Açu,Avenida Torquato Tapajós,Apartamentos,53m²,3,1,1
230000,69028140,Manaus,Flores,Rua Padre Monteiro de Noronha,Casas,80m²,3,1,2
232790,69037005,Manaus,Ponta Negra,Avenida do Turismo,Apartamentos,46m²,2,1,1
430056,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,90m²,3,2,2
270001,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,80m²,2,2,2
350071,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,90m²,3,2,2
1800000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,200m²,4,3,5 ou mais
100000,69020190,Manaus,Praça 14 de Janeiro,Avenida Nhamundá,Casas,350m²,3,3,3
260000,69096145,Manaus,Cidade Nova,Rua Cananéia (N S P Socorro),Casas,140m²,3,1,2
480000,69060010,Manaus,Aleixo,Rua Gabriel Gonçalves,Casas,306m²,3,2,2
340000,69053560,Manaus,Nossa Senhora das Graças,Rua Rio Jamari,Apartamentos,72m²,1,2,1
330000,69046590,Manaus,Alvorada,Rua Iskariana,Casas,360m²,3,1,2
1400000,69037061,Manaus,Ponta Negra,Alameda Zaire,Apartamentos,169m²,4,3,4
850000,69058580,Manaus,Flores,Rua Marquês de Tamandaré,Apartamentos,190m²,3,2,3
370000,69054232,Manaus,Parque 10 de Novembro,Rua Neagari,Apartamentos,115m²,3,2,2
180000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,100m²,2,3,2
250000,69075000,Manaus,Distrito Industrial I,Avenida Buriti,Apartamentos,72m²,3,1,1
2200000,69037071,Manaus,Ponta Negra,Avenida Cecília Meireles,Casas,600m²,4,5 ou mais,5 ou mais
null,69078000,Manaus,Japiim,Avenida Tefé,Casas,90m²,2,2,2
215000,null,null,null,null,Apartamentos,38m²,2,1,1
400000,69058282,Manaus,Flores,Rua Barão dos Cocais,Apartamentos,59m²,2,1,2
207000,69098449,Manaus,Novo Aleixo,Rua Heisei,Apartamentos,50m²,3,1,1
150000,69097300,Manaus,Cidade Nova,Rua Lagoa Grande,Casas,184m²,2,1,1
600000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,141m²,4,2,4
220000,69023097,Manaus,Tarumã-Açu,Rua Mutum do Norte,Apartamentos,49m²,3,1,1
